Trucksize, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,date_time,Truck #_clean,material_materials,id_materials,material_clean_materials,direction_materials,id_trucks,truck_number_trucks,trucking_company_trucks,notes_trucks,truck_size_trucks,phone_trucks,license_plate_trucks,active_trucks,truck_number_clean_trucks,id_customers,customer_name_customers,full_address_customers,contact_person_customers,phone_number_customers,notes_customers,job_code_alljobs,job_name_alljobs,customer_alljobs,tax_exempt_alljobs,active_alljobs,source_updated_at_alljobs
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T11:45:00,dev11,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,49,DEV11,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PJX3422,True,dev11,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Tandem, $90.00 ,InfraSource Construction LLC.,Job #2261850003,Job #2261850003,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T11:45:00,gan12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,189,GAN12,GANIM COMPANY,,Tandem,,PKE1045,True,gan12,150,InfraSource Construction LLC.,,,,,Job #2261850003,Job #2261850003,InfraSource Construction LLC.,N,1,2026-03-30T09:58:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T11:49:00,gace26,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,239,GACE26,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace26,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 6, $180.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T11:55:00,pp1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,431,PP1,Legacy Data (Unknown Hauler),,Axle 6,,,True,pp1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T11:57:00,c2h21,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,220,C2H21,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,c2h21,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T11:59:00,dev7,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,56,DEV7,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PLR4496,True,dev7,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
TriAxle, $120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:04:00,sjs10,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,279,SJS10,Legacy Data (Unknown Hauler),,TriAxle,,,True,sjs10,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:06:00,rht247,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,161,RHT247,RH 24 7 TRUCKING,,Axle 4_5,,PNT2020,True,rht247,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:09:00,mak22,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,97,MAK22,Makupson Logistics,,Axle 4_5,,Temp tag,True,mak22,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:11:00,c2h19,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,235,C2H19,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,c2h19,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 1, $75.00 ,"Middleton Mechanical, LLC",3853 Job #,3853 Job #,Broken Concrete,IN,2026-04-02T12:16:00,ohio1,Broken Concrete,11,broken concrete,IN,242,OHIO1,Legacy Data (Unknown Hauler),,Axle 1,,,True,ohio1,87,"Middleton Mechanical, LLC","Post Office Box 1387, Mansfield, OH, 44901",Sarah Pratt,4198860068,spratt@middletonmechanical.com,3853 Job #,3853 Job #,"Middleton Mechanical, LLC",N,1,2026-03-31T12:31:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:20:00,dev10,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,48,DEV10,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev10,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:20:00,c2h22,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,240,C2H22,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,c2h22,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:22:00,mak23,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,98,MAK23,Makupson Logistics,,Axle 4_5,,,True,mak23,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:22:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $198.00 ,MREX,Heinen's Warehouse (2722),2722,Sand (screened),OUT,2026-04-02T12:23:00,dev1,Sand (screened),21,sand (screened),OUT,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:27:00,mak21,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,237,MAK21,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,mak21,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:28:00,dev11,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,49,DEV11,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PJX3422,True,dev11,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:32:00,clell6,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,411,clell6,Clell Construction LLC,,Axle 4_5,,,True,clell6,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:33:00,jdh05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,88,JDH05,JDH MANAGEMENT LLC,,Axle 4_5,,Temp Tag,True,jdh05,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:33:00,clell2,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,432,CLELL2,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,clell2,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:40:00,c2h21,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,220,C2H21,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,c2h21,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 6, $180.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:43:00,pp1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,431,PP1,Legacy Data (Unknown Hauler),,Axle 6,,,True,pp1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:47:00,gace26,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,239,GACE26,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace26,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Tandem, $150.00 ,Credit Card Sales,Credit-Advanced Asphalt Paving Inc.,Credit-Advanced Asphalt Paving Inc.,Broken Asphalt (or material mixed asphalt),IN,2026-04-02T12:50:00,ad01,Broken Asphalt (or material mixed asphalt),10,broken asphalt (or material mixed asphalt),IN,197,AD01,ADVANCED ASPHALT PAVING INC.,,Tandem,,PJQ9839,True,ad01,40,Credit Card Sales,"Enter Customer Name for Job, Garfield Hts., OH, 44125",,,,Credit-Advanced Asphalt Paving Inc.,Credit-Advanced Asphalt Paving Inc.,Credit Card Sales,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:53:00,rht247,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,161,RHT247,RH 24 7 TRUCKING,,Axle 4_5,,PNT2020,True,rht247,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:58:00,mak22,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,97,MAK22,Makupson Logistics,,Axle 4_5,,Temp tag,True,mak22,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T12:59:00,c2h19,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,235,C2H19,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,c2h19,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $275.00 ,MREX,Heinen's Warehouse (2722),2722,Broken Asphalt (or material mixed asphalt),IN,2026-04-02T13:08:00,dev5,Broken Asphalt (or material mixed asphalt),10,broken asphalt (or material mixed asphalt),IN,54,DEV5,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev5,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:14:00,dev11,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,49,DEV11,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PJX3422,True,dev11,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:16:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $198.00 ,MREX,Heinen's Warehouse (2722),2722,Sand (screened),OUT,2026-04-02T13:17:00,dev1,Sand (screened),21,sand (screened),OUT,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:32:00,gace36,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,274,GACE36,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace36,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:37:00,mak23,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,98,MAK23,Makupson Logistics,,Axle 4_5,,,True,mak23,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:39:00,clell6,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,411,clell6,Clell Construction LLC,,Axle 4_5,,,True,clell6,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:42:00,jdh05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,88,JDH05,JDH MANAGEMENT LLC,,Axle 4_5,,Temp Tag,True,jdh05,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:45:00,gace26,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,239,GACE26,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace26,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:46:00,dev10,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,48,DEV10,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev10,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:50:00,rht247,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,161,RHT247,RH 24 7 TRUCKING,,Axle 4_5,,PNT2020,True,rht247,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:50:00,clell2,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,432,CLELL2,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,clell2,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:56:00,mak22,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,97,MAK22,Makupson Logistics,,Axle 4_5,,Temp tag,True,mak22,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T13:59:00,c2h19,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,235,C2H19,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,c2h19,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Tandem, $90.00 ,Credit Card Sales,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T14:04:00,mbg12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,286,MBG12,Legacy Data (Unknown Hauler),,Tandem,,,True,mbg12,40,Credit Card Sales,"Enter Customer Name for Job, Garfield Hts., OH, 44125",,,,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Credit Card Sales,N,1,2026-03-30T11:47:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Broken Concrete,IN,2026-04-02T14:11:00,gace36,Broken Concrete,11,broken concrete,IN,274,GACE36,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace36,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T14:12:00,mak23,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,98,MAK23,Makupson Logistics,,Axle 4_5,,,True,mak23,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T14:14:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Broken Concrete,IN,2026-04-02T14:21:00,gace26,Broken Concrete,11,broken concrete,IN,239,GACE26,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace26,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Broken Concrete,IN,2026-04-02T14:28:00,jdh05,Broken Concrete,11,broken concrete,IN,88,JDH05,JDH MANAGEMENT LLC,,Axle 4_5,,Temp Tag,True,jdh05,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-02T14:30:00,dev11,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,49,DEV11,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PJX3422,True,dev11,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Broken Concrete,IN,2026-04-02T14:31:00,rht247,Broken Concrete,11,broken concrete,IN,161,RHT247,RH 24 7 TRUCKING,,Axle 4_5,,PNT2020,True,rht247,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
